cycle_id,ts,runner,sim,code,decision,reason,input_hash
14909040,2026-09-11 09:02:45,actions-scraper,레인지,009830,entry,entry,72dde3bc5c3b
14909040,2026-09-11 09:02:45,actions-scraper,레인지,005930,skip,not_near_low,087a976872f9
14909040,2026-09-11 09:02:45,actions-scraper,레인지,000660,skip,not_near_low,2072fb4db65e
14909040,2026-09-11 09:02:45,actions-scraper,레인지,005935,skip,not_near_low,312780117d2e
14909040,2026-09-11 09:02:45,actions-scraper,레인지,402340,skip,not_near_low,64a0df1e79c1
14909040,2026-09-11 09:02:45,actions-scraper,레인지,009150,skip,not_near_low,5e76ecc356e1
14909040,2026-09-11 09:02:45,actions-scraper,레인지,373220,skip,held_or_cooldown,f34b99745f1b
14909040,2026-09-11 09:02:45,actions-scraper,레인지,005380,skip,daily_crash,f17e90572e49
14909040,2026-09-11 09:02:45,actions-scraper,레인지,207940,skip,amount,c99b910d4f4d
14909040,2026-09-11 09:02:45,actions-scraper,레인지,032830,skip,not_near_low,7b7d95db16d5
14909040,2026-09-11 09:02:45,actions-scraper,레인지,028260,skip,not_near_low,b03e012a362f
14909040,2026-09-11 09:02:45,actions-scraper,레인지,105560,skip,not_near_low,682e710223c8
14909040,2026-09-11 09:02:45,actions-scraper,레인지,034020,skip,not_near_low,2452e5fd3794
14909040,2026-09-11 09:02:45,actions-scraper,레인지,012450,skip,not_near_low,ad22796497ba
14909040,2026-09-11 09:02:45,actions-scraper,레인지,055550,skip,not_near_low,f30dc42ca17b
14909040,2026-09-11 09:02:45,actions-scraper,레인지,000270,skip,held_or_cooldown,06c13b3c6cef
14909040,2026-09-11 09:02:45,actions-scraper,레인지,329180,skip,not_near_low,f26c39a6c1ac
14909040,2026-09-11 09:02:45,actions-scraper,레인지,006400,skip,not_near_low,3d530624682c
14909040,2026-09-11 09:02:45,actions-scraper,레인지,034730,skip,not_near_low,9f050aebda71
14909040,2026-09-11 09:02:45,actions-scraper,레인지,068270,skip,held_or_cooldown,5078447d20eb
14909040,2026-09-11 09:02:45,actions-scraper,레인지,012330,skip,daily_crash,2b7f215aa5a5
14909040,2026-09-11 09:02:45,actions-scraper,레인지,086790,skip,not_near_low,ea126ddd9d4d
14909040,2026-09-11 09:02:45,actions-scraper,레인지,066570,skip,daily_crash,8ca05f1fddef
14909040,2026-09-11 09:02:45,actions-scraper,레인지,035420,skip,held_or_cooldown,9944698a59bc
14909040,2026-09-11 09:02:45,actions-scraper,레인지,010120,skip,not_near_low,ea516274e46f
14909040,2026-09-11 09:02:45,actions-scraper,레인지,000810,skip,not_near_low,b883b5cddecc
